watchers	created_at	assessment	author	editors	revisions	words	unique_references	url	minor_edits	characters	sections	references
0	2008-06-09		سندباد	46	97	341	4	https://fa.wikipedia.org/wiki/دانشگاه_وین	73	3525	9	8
0	2005-08-20		Ekeb	46	73	217	2	https://fi.wikipedia.org/wiki/Wienin_yliopisto	57	1976	5	3
0	2006-02-15	ébauche	Gene.arboit	90	138	225	0	https://fr.wikipedia.org/wiki/Université_de_Vienne	69	1541	11	0
0	2017-06-24		Allmhurach	1	4	58	2	https://gd.wikipedia.org/wiki/Oilthigh_Vienna	0	339	3	2
0	2016-04-19		Bluestone Beagle	9	14	118	0	https://gl.wikipedia.org/wiki/Universidade_de_Viena	6	796	8	0
0	2006-07-25		Raanan.E	83	155	448	2	https://he.wikipedia.org/wiki/אוניברסיטת_וינה	99	5535	7	3
0	2015-05-03		अनुनाद सिंह	6	9	33	2	https://hi.wikipedia.org/wiki/वियना_विश्वविद्यालय	2	558	2	2
0	2006-08-20		Jolo~hrwiki	43	69	113	1	https://hr.wikipedia.org/wiki/Sveučilište_u_Beču	51	777	0	1
0	2009-07-09	???	Murmurandó	45	70	217	1	https://hu.wikipedia.org/wiki/Bécsi_Egyetem	49	1696	9	1
0	2014-07-27		Suzanna(AYB)	12	28	434	4	https://hy.wikipedia.org/wiki/Վիեննայի_համալսարան	8	6369	7	4
0	2008-04-10		Danu Widjajanto	25	38	75	0	https://id.wikipedia.org/wiki/Universitas_Wina	32	560	1	0
0	2007-03-15		Bussola	72	113	362	0	https://it.wikipedia.org/wiki/Università_di_Vienna	67	2473	5	0
0	2005-06-25		Nokakehashi	95	165	12	2	https://ja.wikipedia.org/wiki/ウィーン大学	80	1076	9	2
0	2006-02-21		67.142.130.18	30	50	45	5	https://ka.wikipedia.org/wiki/ვენის_უნივერსიტეტი	44	974	4	6
0	2016-02-29		Nura tk.nis	4	8	125	0	https://kk.wikipedia.org/wiki/Вена_университеті	1	1774	4	0
0	2005-09-07		221.143.145.76	43	83	99	1	https://ko.wikipedia.org/wiki/빈_대학교	61	1145	3	1
0	2007-05-27		Rolandus	33	130	1441	25	https://la.wikipedia.org/wiki/Alma_Mater_Rudolphina_Vindobonensis	53	11454	23	27
0	2010-06-17		Brox	14	19	224	1	https://lt.wikipedia.org/wiki/Vienos_universitetas	15	1729	6	1
0	2012-12-22		Zemgalietis	9	11	52	1	https://lv.wikipedia.org/wiki/Vīnes_Universitāte	8	422	2	1
0	2011-09-06		JBradley	7	14	19	0	https://mhr.wikipedia.org/wiki/Венысе_университет	6	268	1	0
0	2017-10-04		Malikaveedu	3	5	37	2	https://ml.wikipedia.org/wiki/വിയന്ന_യൂണിവേഴ്സിറ്റി	4	978	1	2
0	2010-03-12		Vinod rakte	12	26	2	0	https://mr.wikipedia.org/wiki/व्हियेना_विद्यापीठ	24	0	2	0
0	2022-05-15		46.32.68.132	1	1	85	1	https://mrj.wikipedia.org/wiki/Вена_университет	0	1225	0	1
0	2006-02-27		Vrijwerker	62	88	262	1	https://nl.wikipedia.org/wiki/Universiteit_van_Wenen	62	2057	3	1
0	2004-07-08		Benjamin	49	84	126	3	https://no.wikipedia.org/wiki/Universitetet_i_Wien	61	934	2	6
0	2018-05-18		Charan Gill	2	5	469	2	https://pa.wikipedia.org/wiki/ਵਿਆਨਾ_ਯੂਨੀਵਰਸਿਟੀ	2	6624	3	2
0	2005-07-25		R a f f	86	112	168	3	https://pl.wikipedia.org/wiki/Uniwersytet_Wiedeński	65	1314	3	3
0	2010-11-16		Danish47	7	12	1	0	https://pnb.wikipedia.org/wiki/یونیورسٹی_اف_ویانا	11	0	1	0
0	2006-06-11		Felipe P	38	67	44	1	https://pt.wikipedia.org/wiki/Universidade_de_Viena	43	259	2	1
0	2009-07-12		Luciengav	30	64	209	1	https://ro.wikipedia.org/wiki/Universitatea_din_Viena	39	1481	6	1
0	2008-01-27		Dmitry S	109	184	402	4	https://ru.wikipedia.org/wiki/Венский_университет	51	5972	7	4
0	2011-08-28		MirkoS18	9	29	525	0	https://sh.wikipedia.org/wiki/Универзитет_у_Бечу	12	6283	5	0
0	2011-11-18		Lumos3	12	16	46	0	https://simple.wikipedia.org/wiki/University_of_Vienna	10	270	0	0
0	2007-07-05		Andrej203	31	48	53	2	https://sk.wikipedia.org/wiki/Viedenská_univerzita	40	401	3	2
0	2006-03-20		Klemen Kocjancic	45	83	114	2	https://sl.wikipedia.org/wiki/Univerza_na_Dunaju	66	776	6	2
0	2007-03-16		131.130.223.22	23	44	34	2	https://sq.wikipedia.org/wiki/Universiteti_i_Vjenës	39	241	5	2
0	2007-03-24		PetarM	42	81	845	12	https://sr.wikipedia.org/wiki/Универзитет_у_Бечу	48	10127	10	12
0	2009-08-16		Tostarpadius	28	38	332	1	https://sv.wikipedia.org/wiki/Wiens_universitet	31	2381	5	1
0	2021-11-18		Tokyo Akademia	3	4	468	4	https://tg.wikipedia.org/wiki/Донишгоҳи_Вена	1	5506	7	4
0	2016-12-02		Isko1901	6	12	153	2	https://tl.wikipedia.org/wiki/Unibersidad_ng_Vienna	3	1024	2	2
0	2006-01-31	Başlangıç	193.170.53.9	105	216	12	0	https://tr.wikipedia.org/wiki/Viyana_Üniversitesi	79	121	1	0
0	2009-02-24		Zagorulya	61	99	136	6	https://uk.wikipedia.org/wiki/Віденський_університет	40	1887	8	7
0	2013-03-10		CoderSIBot	8	9	52	0	https://uz.wikipedia.org/wiki/Vena_universiteti	5	410	1	0
0	2015-09-18		113.161.220.14	12	25	376	2	https://vi.wikipedia.org/wiki/Đại_học_Viên	14	2286	3	2
0	2012-10-10		JinJian	4	4	11	0	https://war.wikipedia.org/wiki/Unibersidad_han_Vienna	3	68	0	0
0	2020-04-09		MirrorWuu	1	1	2	0	https://wuu.wikipedia.org/wiki/维也纳大学	0	373	0	0
0	2015-11-22		Narazeni	1	1	45	0	https://xmf.wikipedia.org/wiki/ვენაშ_უნივერსიტეტი	0	918	4	0
0	2010-04-14		פוילישער	12	20	41	0	https://yi.wikipedia.org/wiki/ווינער_אוניווערסיטעט	18	464	0	0
0	2006-02-15		晶箭	89	167	14	7	https://zh.wikipedia.org/wiki/维也纳大学	79	2539	13	7
0	2020-08-30		Addle37	3	3	2	0	https://zh-yue.wikipedia.org/wiki/維也納大學	1	90	0	0
0	2004-07-20	Start	Donarreiskoffer	204	422	653	20	https://en.wikipedia.org/wiki/University_of_Antwerp	126	4699	21	21
0	2018-08-28	بذرة	Aelita14	8	24	162	9	https://ar.wikipedia.org/wiki/جامعة_أنتويرب	17	1848	1	9
0	2021-11-01		HitomiAkane	2	3	27	4	https://arz.wikipedia.org/wiki/جامعة_انتويرب	2	267	5	4
0	2015-06-16		Cekli829	7	11	16	2	https://az.wikipedia.org/wiki/Antverpen_Universiteti	1	166	5	2
0	2017-09-02		Maxeeder	3	10	30	0	https://azb.wikipedia.org/wiki/آنتورپ_بیلیم‌یوردو	6	426	2	0
0	2022-01-24		ElisavetaIvanova	1	2	25	0	https://be.wikipedia.org/wiki/Антверпенскі_ўніверсітэт	1	394	3	0
0	2008-08-26		Nk	14	27	92	0	https://bg.wikipedia.org/wiki/Антверпенски_университет	17	1280	2	0
0	2013-10-31		Radiosaltbird	9	11	41	0	https://cs.wikipedia.org/wiki/Antverpská_universita	8	314	1	0
0	2006-10-02		Manfreeed	41	62	237	2	https://de.wikipedia.org/wiki/Universität_Antwerpen	30	2159	5	2
0	2005-07-15		Yannickv	23	29	122	0	https://eo.wikipedia.org/wiki/Universitato_de_Antverpeno	17	771	2	0
0	2010-06-02		Metronick	22	26	240	0	https://es.wikipedia.org/wiki/Universidad_de_Amberes	19	1643	2	0
0	2016-08-27		Bobakkh	15	38	243	3	https://fa.wikipedia.org/wiki/دانشگاه_آنتورپ	14	2457	5	3
0	2005-05-26	ébauche	Anolis	54	82	202	0	https://fr.wikipedia.org/wiki/Université_d'Anvers	42	1553	13	0
0	2016-06-09		GeoO	8	18	110	6	https://hy.wikipedia.org/wiki/Անտվերպենի_համալսարան	5	1546	6	6
0	2018-01-19		87.10.60.231	11	16	218	0	https://it.wikipedia.org/wiki/Università_di_Anversa	8	1608	4	0
0	2021-02-04		Feens	2	3	131	0	https://lv.wikipedia.org/wiki/Antverpenes_Universitāte	2	1229	1	0
0	2005-02-28		JeroenDH	272	657	1347	3	https://nl.wikipedia.org/wiki/Universiteit_Antwerpen	158	10023	18	4
0	2009-04-27		Sandberg	11	22	66	0	https://nn.wikipedia.org/wiki/Universiteit_Antwerpen	17	517	2	0
0	2015-06-13		76.164.62.98	6	8	63	4	https://no.wikipedia.org/wiki/Universiteit_Antwerpen	4	487	2	4
0	2013-08-14		Marycha80	10	17	111	4	https://pl.wikipedia.org/wiki/Uniwersytet_w_Antwerpii	10	910	4	4
0	2010-12-15		کیسری	5	6	0	0	https://pnb.wikipedia.org/wiki/یونیورسٹی_انٹورپ	3	0	0	0
0	2013-04-30		Chronus	5	6	133	2	https://pt.wikipedia.org/wiki/Universidade_da_Antuérpia	1	938	2	4
0	2017-10-20		Donarius	2	6	318	5	https://ro.wikipedia.org/wiki/Universitatea_din_Anvers	3	2272	15	5
0	2009-12-26		Golden Bell	26	54	241	1	https://ru.wikipedia.org/wiki/Антверпенский_университет	12	3449	7	1
0	2018-03-28		Isko1901	2	3	119	0	https://tl.wikipedia.org/wiki/Unibersidad_ng_Antwerp	1	901	0	0
0	2010-12-20		Romanbibwiss	16	18	103	4	https://uk.wikipedia.org/wiki/Антверпенський_університет	6	1424	3	4
0	2020-03-28		Èl-Gueuye-Noere	2	6	27	0	https://wa.wikipedia.org/wiki/Univiersité_d'_Anverse	4	181	4	0
0	2014-01-21		淺藍雪	9	15	19	1	https://zh.wikipedia.org/wiki/安特衛普大學	4	725	4	1
34	2003-12-03	C	Wlievens	260	588	2333	33	https://en.wikipedia.org/wiki/Vrije_Universiteit_Brussel	163	15911	24	39
0	2019-01-11	بذرة	Mr. Ibrahem	6	20	47	9	https://ar.wikipedia.org/wiki/الجامعة_الحرة_في_بروكسل	17	489	1	12
0	2021-11-01		HitomiAkane	2	3	35	4	https://arz.wikipedia.org/wiki/الجامعة_الحره_فى_بروكسل	2	344	6	4
0	2018-10-31		Tradubot	7	13	110	1	https://ast.wikipedia.org/wiki/Vrije_Universiteit_Brussel	11	751	3	1
0	2017-09-02		Maxeeder	2	7	24	0	https://azb.wikipedia.org/wiki/وریج_بروکسل_بیلیم‌یوردو	4	350	2	0
0	2022-01-25		ElisavetaIvanova	2	5	218	0	https://be.wikipedia.org/wiki/Брусельскі_вольны_ўніверсітэт_(1970)	3	3070	4	0
0	2008-09-06		Future	21	56	129	0	https://ca.wikipedia.org/wiki/Vrije_Universiteit_Brussel	19	827	2	0
0	2015-11-18		Lsjbot	2	6	176	10	https://ceb.wikipedia.org/wiki/Vrije_Universiteit_Brussel_/_Campus_Etterbeek	1	1171	3	14
0	2016-03-22		Blahma	8	9	179	2	https://cs.wikipedia.org/wiki/Vrije_Universiteit_Brussel	5	1416	3	2
0	2008-02-18		Athenchen	55	94	644	11	https://de.wikipedia.org/wiki/Vrije_Universiteit_Brussel	41	5108	8	11
0	2010-06-02		Metronick	21	31	150	1	https://es.wikipedia.org/wiki/Vrije_Universiteit_Brussel	21	951	3	2
0	2011-06-30		Pirhayati	24	48	301	11	https://fa.wikipedia.org/wiki/دانشگاه_وریج_بروکسل	31	3149	4	11
0	2007-01-09		Alexius Manfelt	20	22	182	0	https://fi.wikipedia.org/wiki/Vrije_Universiteit_Brussel	12	1661	1	0
0	2005-05-26	ébauche	Anolis	89	128	1254	12	https://fr.wikipedia.org/wiki/Vrije_Universiteit_Brussel	58	8185	26	14
0	2012-11-27		Ewan2	16	81	570	0	https://he.wikipedia.org/wiki/האוניברסיטה_החופשית_של_בריסל_(VUB)	25	6435	11	0
0	2017-11-08		151.38.62.204	12	16	490	10	https://it.wikipedia.org/wiki/Vrije_Universiteit_Brussel	7	3442	8	13
0	2019-04-11		Nnh	3	3	31	8	https://ja.wikipedia.org/wiki/ブリュッセル自由大学_(オランダ語)	2	1842	2	8
0	2018-10-09		49.143.176.98	3	8	25	0	https://ko.wikipedia.org/wiki/브뤼셀_자유_대학교_(네덜란드어)	5	245	2	0
0	2016-02-19		Dada4187	3	5	34	0	https://ku.wikipedia.org/wiki/Vrije_Universiteit_Brussel	4	243	0	0
0	2019-05-15		Sigur	2	9	192	3	https://la.wikipedia.org/wiki/Universitas_Libera_Bruxellensis_(VUB)	4	1703	2	3
0	2021-01-11		Feens	2	5	79	0	https://lv.wikipedia.org/wiki/Briseles_Brīvā_universitāte_(nīderlandiešu_valoda)	4	703	1	0
0	2017-10-06		Malikaveedu	2	4	31	6	https://ml.wikipedia.org/wiki/വ്രിജെ_യൂണിവേർസിറ്റെയ്റ്റ്_ബ്രസ്സൽ	0	860	1	6
30	2004-03-28		Willemdd	203	362	4261	31	https://nl.wikipedia.org/wiki/Vrije_Universiteit_Brussel	107	29362	24	32
0	2013-08-16		Marycha80	7	12	179	4	https://pl.wikipedia.org/wiki/Vrije_Universiteit_Brussel	5	1381	1	5
0	2010-12-15		کیسری	9	10	0	0	https://pnb.wikipedia.org/wiki/وریجے_یونیورسٹی_برسلز	7	0	0	0
0	2013-04-30		Chronus	4	8	296	7	https://pt.wikipedia.org/wiki/Vrije_Universiteit_Brussel	4	2013	3	7
0	2019-04-19		Victor Blacus	2	24	62	1	https://ro.wikipedia.org/wiki/Vrije_Universiteit_Brussel	4	443	1	1
0	2008-03-06		Kneiphof	24	28	130	0	https://ru.wikipedia.org/wiki/Брюссельский_свободный_университет_(нидерландскоязычный)	14	1999	4	0
0	2015-09-13		MirkoS18	5	7	97	4	https://sh.wikipedia.org/wiki/Slobodni_univerzitet_u_Bruxellesu_(nizozemski)	2	735	2	4
0	2009-07-07		Tomas e	12	17	109	0	https://sv.wikipedia.org/wiki/Vrije_Universiteit_Brussel	11	785	1	0
0	2018-03-06		Isko1901	2	3	197	2	https://tl.wikipedia.org/wiki/Vrije_Universiteit_Brussel	1	1458	1	2
0	2010-12-21		Romanbibwiss	15	17	135	3	https://uk.wikipedia.org/wiki/Брюссельський_вільний_університет	8	2025	5	3
0	2011-10-20		113.161.220.14	12	19	418	0	https://vi.wikipedia.org/wiki/Vrije_Universiteit_Brussel	10	2614	3	0
0	2007-04-22		81.241.75.253	21	35	270	0	https://vls.wikipedia.org/wiki/Vrije_Universiteit_Brussel	13	1733	5	0
0	2020-09-02		Èl-Gueuye-Noere	1	3	43	1	https://wa.wikipedia.org/wiki/Libe_Univiersité_neyerlandès-cåzante_di_Brussele	2	280	4	1
0	2014-02-26		Veritas-iustitia-libertas	16	25	34	0	https://zh.wikipedia.org/wiki/布鲁塞尔自由大学_(荷语区)	10	2376	3	0
37	2003-12-03	Start	Wlievens	307	550	777	17	https://en.wikipedia.org/wiki/Université_libre_de_Bruxelles	142	5325	13	17
0	2012-05-25	???	محمد عبد الغني	15	74	686	10	https://ar.wikipedia.org/wiki/جامعة_بروكسل_الحرة	32	8077	18	12
0	2020-02-25		Raafat	3	7	46	3	https://arz.wikipedia.org/wiki/جامعة_بروكسل_الحره	5	435	6	3
0	2018-10-30		Tradubot	9	31	916	0	https://ast.wikipedia.org/wiki/Universidá_Llibre_de_Bruxeles	28	6105	11	0
0	2017-09-02		Maxeeder	2	7	50	0	https://azb.wikipedia.org/wiki/بروکسل_آزاد_بیلیم‌یوردو	4	679	2	0
0	2022-01-25		ElisavetaIvanova	3	4	224	0	https://be.wikipedia.org/wiki/Брусельскі_вольны_ўніверсітэт_(1834)	1	3022	4	0
0	2008-08-26		Nk	26	56	64	1	https://bg.wikipedia.org/wiki/Брюкселски_свободен_университет	44	901	2	1
0	2008-09-06		Future	35	137	1631	0	https://ca.wikipedia.org/wiki/Universitat_Lliure_de_Brussel·les	42	10493	13	0
0	2015-11-18		Lsjbot	2	6	157	9	https://ceb.wikipedia.org/wiki/Université_libre_de_Bruxelles	1	1051	2	13
0	2007-09-28		Asobotov	31	43	180	0	https://cs.wikipedia.org/wiki/Université_Libre_de_Bruxelles	37	1426	2	0
0	2008-08-29		Furfur	65	90	445	4	https://de.wikipedia.org/wiki/Université_libre_de_Bruxelles	49	3693	7	4
0	2021-06-25		Data Gamer	2	3	59	0	https://el.wikipedia.org/wiki/Ελεύθερο_Πανεπιστήμιο_των_Βρυξελλών	0	697	2	0
0	2013-05-12		Custinne	14	28	129	0	https://eo.wikipedia.org/wiki/Universitato_Libera_de_Bruselo	11	884	1	0
0	2006-07-11		Chimpa25	81	140	464	2	https://es.wikipedia.org/wiki/Universidad_Libre_de_Bruselas	60	2917	12	2
0	2014-11-22		Marklar2007	6	7	46	0	https://eu.wikipedia.org/wiki/Bruselako_Unibertsitate_Askea	5	354	1	0
0	2006-12-26		Mosaffa	48	80	63	0	https://fa.wikipedia.org/wiki/دانشگاه_آزاد_بروکسل	53	658	3	0
0	2007-01-08		Alexius Manfelt	35	86	968	0	https://fi.wikipedia.org/wiki/Université_libre_de_Bruxelles	49	9021	10	0
75	2002-11-20	BD	Moosh	470	1062	3651	28	https://fr.wikipedia.org/wiki/Université_libre_de_Bruxelles	311	25039	47	30
0	2018-07-09		Marcos B. R.	6	15	367	0	https://gl.wikipedia.org/wiki/Universidade_Libre_de_Bruxelas	5	2341	4	0
0	2012-11-27		Ewan2	21	82	372	0	https://he.wikipedia.org/wiki/האוניברסיטה_החופשית_של_בריסל_(ULB)	42	4310	10	0
0	2008-08-02		Sergiodf	62	93	751	0	https://it.wikipedia.org/wiki/Université_libre_de_Bruxelles	42	5138	9	0
0	2019-04-11		Nnh	2	2	32	3	https://ja.wikipedia.org/wiki/ブリュッセル自由大学_(フランス語)	1	1478	2	3
0	2017-06-03		49.143.142.149	9	22	17	0	https://ko.wikipedia.org/wiki/브뤼셀_자유_대학교_(프랑스어)	5	162	2	0
0	2008-07-22		Andrew Dalby	25	43	196	3	https://la.wikipedia.org/wiki/Universitas_Libera_Bruxellensis_(ULB)	32	1730	2	3
0	2009-05-04		Neo1988	24	60	277	0	https://lb.wikipedia.org/wiki/Université_libre_de_Bruxelles	45	1926	5	0
0	2020-05-31		Feens	3	8	99	0	https://lv.wikipedia.org/wiki/Briseles_Brīvā_universitāte_(franču_valoda)	2	823	1	0
0	2004-07-25		83.134.6.53	92	145	1041	0	https://nl.wikipedia.org/wiki/Université_libre_de_Bruxelles	73	7604	9	0
0	2008-05-12		BeŻet	39	55	105	1	https://pl.wikipedia.org/wiki/Université_Libre_de_Bruxelles	38	752	2	1
0	2010-12-14		کیسری	11	13	12	0	https://pnb.wikipedia.org/wiki/لبرے_ڈی_برسلز_یونیورسٹی	10	116	0	0
0	2007-05-18		Al Lemos	27	35	16	1	https://pt.wikipedia.org/wiki/Université_Libre_de_Bruxelles	29	111	2	1
0	2019-04-19		Victor Blacus	3	30	198	1	https://ro.wikipedia.org/wiki/Université_libre_de_Bruxelles	4	1373	2	1
0	2008-03-06		Kneiphof	17	29	704	2	https://ru.wikipedia.org/wiki/Брюссельский_свободный_университет	7	10376	9	2
0	2015-07-25		MirkoS18	2	7	193	2	https://sh.wikipedia.org/wiki/Slobodni_univerzitet_u_Bruxellesu_(francuski)	1	1407	3	2
0	2009-07-07		Tomas e	18	38	249	2	https://sv.wikipedia.org/wiki/Université_Libre_de_Bruxelles	20	1761	5	2
0	2018-03-26		Isko1901	4	5	140	2	https://tl.wikipedia.org/wiki/Université_libre_de_Bruxelles	2	1028	1	2
0	2021-04-26		Nguyen.asia.18	3	7	119	4	https://vi.wikipedia.org/wiki/Université_Libre_de_Bruxelles	0	747	1	4
0	2007-06-06		Lucyin	2	8	103	0	https://wa.wikipedia.org/wiki/Libe_Univiersité_francès-cåzante_di_Brussele	8	608	1	0
0	2012-06-06		ㄚ文	19	34	67	0	https://zh.wikipedia.org/wiki/布魯塞爾自由大學_(法語區)	11	1428	1	0
0	2005-02-09	Stub	81.242.123.150	134	240	801	0	https://en.wikipedia.org/wiki/Hasselt_University	56	5807	16	0
0	2013-02-24		Naudefj	8	14	151	0	https://af.wikipedia.org/wiki/Universiteit_van_Hasselt	5	1087	1	0
0	2022-01-25		ElisavetaIvanova	2	3	25	1	https://be.wikipedia.org/wiki/Хаселцкі_ўніверсітэт	2	380	3	1
0	2006-06-19		Athenchen	38	52	320	6	https://de.wikipedia.org/wiki/Universität_Hasselt	21	2676	6	6
0	2020-05-13		Emilio Luque	5	23	301	3	https://es.wikipedia.org/wiki/Universidad_de_Hasselt	4	1974	5	3
0	2021-04-13		Persia	3	3	31	1	https://fa.wikipedia.org/wiki/دانشگاه_هاسلت	2	299	3	1
0	2005-05-20	ébauche	80.201.60.53	45	76	78	0	https://fr.wikipedia.org/wiki/Université_de_Hasselt	26	542	5	0
0	2020-01-22		Danu Widjajanto	2	2	80	0	https://id.wikipedia.org/wiki/Universitas_Hasselt	1	860	1	0
0	2004-07-01		193.190.11.97	156	307	839	0	https://nl.wikipedia.org/wiki/Universiteit_Hasselt	73	6308	20	0
0	2013-08-24		Marycha80	7	11	62	3	https://pl.wikipedia.org/wiki/Uniwersytet_w_Hasselt	6	479	2	3
0	2010-12-15		کیسری	8	9	13	0	https://pnb.wikipedia.org/wiki/ہیسلٹ_یونیورسٹی	5	116	0	0
0	2006-01-14		不寐听江	18	33	3	0	https://zh.wikipedia.org/wiki/哈瑟尔特大学	18	574	2	0
46	2003-07-15	Start	157.193.172.88	334	661	1193	32	https://en.wikipedia.org/wiki/Ghent_University	155	8175	19	36
0	2021-05-01		Odriskelmac11	3	9	86	1	https://af.wikipedia.org/wiki/Universiteit_van_Gent	0	592	2	1
0	2008-12-10	بذرة	Riadismet	24	49	93	12	https://ar.wikipedia.org/wiki/جامعة_خنت	39	922	3	13
0	2020-03-05		Raafat	3	5	30	7	https://arz.wikipedia.org/wiki/جامعة_خنت	3	249	5	7
0	2015-05-04		Cekli829	6	9	90	4	https://az.wikipedia.org/wiki/Gent_Universiteti	1	730	7	8
0	2017-09-02		Maxeeder	2	8	80	0	https://azb.wikipedia.org/wiki/خنت_بیلیم‌یوردو	5	897	3	0
0	2022-01-25		ElisavetaIvanova	2	3	25	1	https://be.wikipedia.org/wiki/Генцкі_ўніверсітэт	1	367	3	1
0	2008-08-26		Nk	22	47	160	1	https://bg.wikipedia.org/wiki/Гентски_университет	36	2156	3	1
0	2008-09-27		Kippelboy	23	38	341	0	https://ca.wikipedia.org/wiki/Universitat_de_Gant	31	2150	3	0
0	2022-01-12		85.160.46.53	3	3	145	1	https://cs.wikipedia.org/wiki/Gentská_univerzita	1	1102	2	1
0	2005-05-27		Zement	87	130	348	6	https://de.wikipedia.org/wiki/Universität_Gent	65	2841	8	6
0	2011-07-21		Itoursid	10	20	122	1	https://el.wikipedia.org/wiki/Πανεπιστήμιο_της_Γάνδης	14	1426	6	1
0	2005-09-12		Yvesn	29	42	363	0	https://eo.wikipedia.org/wiki/Universitato_de_Gento_(Belgio)	22	2403	7	0
0	2008-03-23		Aeveraal	44	59	472	6	https://es.wikipedia.org/wiki/Universidad_de_Gante	37	2962	6	6
0	2013-10-07		80.235.82.125	4	6	103	0	https://et.wikipedia.org/wiki/Genti_Ülikool	2	755	0	0
0	2015-07-05		Lavoisier88	18	26	129	5	https://fa.wikipedia.org/wiki/دانشگاه_خنت	10	1301	7	6
0	2005-05-26	ébauche	Anolis	102	143	697	1	https://fr.wikipedia.org/wiki/Université_de_Gand	69	4912	10	1
0	2020-07-17		RK2017	8	18	158	0	https://he.wikipedia.org/wiki/אוניברסיטת_גנט	13	1847	3	0
0	2018-04-29	bővítendő	Voxfax	7	23	182	2	https://hu.wikipedia.org/wiki/Genti_Egyetem	5	1463	7	2
0	2017-09-02		TonJ	5	17	357	23	https://hy.wikipedia.org/wiki/Գենտի_համալսարան	2	5710	6	23
0	2018-01-15		Naval Scene	9	22	975	20	https://id.wikipedia.org/wiki/Universitas_Gent	17	7202	16	20
0	2016-04-13		Ozymandias.Veidt	11	20	169	2	https://it.wikipedia.org/wiki/Università_di_Gand	11	1212	4	2
0	2012-07-08		86.69.197.217	14	17	12	1	https://ja.wikipedia.org/wiki/ゲント大学	7	819	8	1
0	2014-07-14		Gray eyes	30	445	1143	5	https://ko.wikipedia.org/wiki/헨트_대학교	235	13504	7	6
0	2017-07-31		ChoRusBot	3	6	160	0	https://ky.wikipedia.org/wiki/Гент_университети	4	2193	4	0
